10000 0.520118 0.335335
10064 0.529277 0.341778
10128 0.532005 0.339386
10192 0.55553 0.347936
10256 0.57221 0.349221
10320 0.588962 0.358592
10384 0.565766 0.361019
10448 0.576317 0.364256
10512 0.577991 0.369272
10576 0.575578 0.373845
10640 0.581467 0.377805
10704 0.584957 0.381745
10768 0.604165 0.38573
10832 0.603955 0.388551
10896 0.619009 0.394434
10960 0.630264 0.399104
11024 0.647121 0.407105
