6000000 0.0134014
145400000 0.33505
284800000 0.623763
424200000 0.929161
563600000 1.23251
703000000 1.53957
842400000 1.8438
981800000 2.14924
1121200000 2.45683
1260600000 2.75759
1400000000 3.06402
