6000000 0.017891
145400000 0.349837
284800000 0.72223
424200000 1.08181
563600000 1.41525
703000000 1.66043
842400000 2.12133
981800000 2.38928
1121200000 2.72646
1260600000 3.1246
1400000000 3.3885
