6000000 0.0128636
145400000 0.288713
284800000 0.560872
424200000 0.834596
563600000 1.11039
703000000 1.37629
842400000 1.6489
981800000 1.92167
1121200000 2.19163
1260600000 2.46585
1400000000 2.74069
