6000000 0.025504
145400000 0.618273
284800000 1.22409
424200000 1.79934
563600000 2.38401
703000000 2.97226
842400000 3.57278
981800000 4.15661
1121200000 4.76525
1260600000 5.3664
1400000000 5.95124
