12048 0.669788 0.36827
12112 0.763302 0.371094
12176 0.806664 0.374717
12240 0.849091 0.378796
12304 0.652197 0.382152
12368 0.905676 0.385702
12432 0.8674 0.391134
12496 0.783899 0.395355
12560 0.730127 0.399149
12624 0.808169 0.40278
12688 0.835284 0.405681
12752 0.864028 0.411589
12816 0.774611 0.415961
12880 0.910578 0.419677
12944 0.857825 0.423799
13008 0.775266 0.427714
13072 0.773644 0.43252
