11024 0.543713 0.312142
11088 0.542934 0.313928
11152 0.553979 0.317556
11216 0.557679 0.319496
11280 0.560394 0.323222
11344 0.572874 0.326778
11408 0.583463 0.330745
11472 0.590079 0.334232
11536 0.592751 0.339183
11600 0.642033 0.342585
11664 0.678324 0.345932
11728 0.722291 0.349119
11792 0.634509 0.353992
11856 0.784207 0.356629
11920 0.772569 0.363183
11984 0.719508 0.36754
12048 0.684921 0.370847
