10000 0.428801 0.254264
10064 0.43169 0.256894
10128 0.440128 0.260329
10192 0.463395 0.263841
10256 0.463039 0.267081
10320 0.460296 0.27019
10384 0.465559 0.273317
10448 0.484062 0.277082
10512 0.487106 0.280207
10576 0.485828 0.283719
10640 0.49043 0.286609
10704 0.496256 0.291168
10768 0.503135 0.294034
10832 0.507814 0.297663
10896 0.515746 0.3007
10960 0.523032 0.304055
11024 0.530459 0.308282
