514 3.23482 1
578 3.33776 1
642 2.90452 1
706 3.61765 1
770 3.61818 1
834 3.40209 1
898 2.92731 1
962 2.81599 1
1026 2.84196 1
1090 2.88878 1
1154 2.99732 1
1218 3.22033 1
1282 3.40062 1
1346 3.62551 1
1410 3.39434 1
1474 3.59078 1
1538 3.59812 1
