514 0.147579
578 0.203712
642 0.331005
706 0.365345
770 0.481974
834 0.709772
898 1.05697
962 1.49707
1026 1.92345
1090 2.3754
1154 2.82149
1218 3.3033
1282 3.81922
1346 4.5195
1410 5.12486
1474 6.14998
1538 6.64447
