10000000 0.0220824
89000000 0.196162
168000000 0.368707
247000000 0.540943
326000000 0.713989
405000000 0.885415
484000000 1.05929
563000000 1.23264
642000000 1.4058
721000000 1.57801
800000000 1.75088
