1000000 0.0026756
80900000 0.20374
160800000 0.403228
240700000 0.602695
320600000 0.80783
400500000 1.00163
480400000 1.20304
560300000 1.40334
640200000 1.59641
720100000 1.80075
800000000 1.99315
