514 0.518594
578 0.746779
642 0.987501
706 1.5942
770 2.42575
834 3.28911
898 4.29592
962 5.32039
1026 6.58758
1090 7.76069
1154 9.23528
1218 10.9099
1282 12.6557
1346 14.5801
1410 16.8582
1474 19.1332
1538 21.6184
1602 24.5018
1666 27.6959
1730 31.1187
