514 1.6364 1
578 1.82484 1
642 1.7855 1
706 2.1414 1
770 2.60545 1
834 2.84757 1
898 2.88325 1
962 2.90163 1
1026 2.93231 1
1090 3.00789 1
1154 2.96729 1
1218 2.96823 1
1282 2.96079 1
1346 2.9792 1
1410 2.96805 1
1474 2.97532 1
1538 3.00258 1
1602 2.98179 1
1666 2.96867 1
1730 2.95722 1
